t,nose_x,nose_y,nose_z,nose_v,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_v,left_eye_x,left_eye_y,left_eye_z,left_eye_v,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_v,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_v,right_eye_x,right_eye_y,right_eye_z,right_eye_v,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_v,left_ear_x,left_ear_y,left_ear_z,left_ear_v,right_ear_x,right_ear_y,right_ear_z,right_ear_v,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_v,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_v,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_v,left_index_x,left_index_y,left_index_z,left_index_v,right_index_x,right_index_y,right_index_z,right_index_v,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_v,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v
31,0.7271432280540466,0.4384599030017853,-0.6532174348831177,0.999939501285553,0.7430468797683716,0.4267999827861786,-0.623910129070282,0.9998683929443359,0.7518476247787476,0.4272117614746094,-0.6239510178565979,0.9998297095298767,0.7604145407676697,0.4277329742908478,-0.6240288019180298,0.9998106360435486,0.7181403040885925,0.4256862998008728,-0.6193640828132629,0.9998863339424133,0.7110708951950073,0.4253996014595032,-0.6195158362388611,0.9998807907104492,0.7042181491851807,0.42511501908302307,-0.6195616722106934,0.9999000430107117,0.7723772525787354,0.43311306834220886,-0.39736759662628174,0.9996892213821411,0.6964313983917236,0.43057718873023987,-0.3763757050037384,0.9998549818992615,0.7426207661628723,0.45065101981163025,-0.5659539103507996,0.9999410510063171,0.7114499807357788,0.4500703811645508,-0.5602644085884094,0.9999633431434631,0.8225434422492981,0.5051969289779663,-0.2542896270751953,0.9998767971992493,0.6276364326477051,0.49469485878944397,-0.22868715226650238,0.9999076128005981,0.8632408976554871,0.586643397808075,-0.47145023941993713,0.9606403112411499,0.5246216654777527,0.5728526711463928,-0.49955394864082336,0.9936658143997192,0.8452853560447693,0.5852377414703369,-0.9308656454086304,0.9436179995536804,0.5742724537849426,0.4888703525066376,-0.9880938529968262,0.9878377914428711,0.8412996530532837,0.5864136815071106,-1.0198276042938232,0.9033938050270081,0.592648446559906,0.4710383713245392,-1.0860201120376587,0.9750481247901917,0.8386260867118835,0.5735958218574524,-1.0184621810913086,0.9026542901992798,0.5988666415214539,0.46408289670944214,-1.0634973049163818,0.9754705429077148,0.8344112038612366,0.5711602568626404,-0.9398527145385742,0.8850746154785156,0.5983849763870239,0.47066494822502136,-0.9897300601005554,0.968009889125824,0.7664893865585327,0.6762312054634094,0.004297735169529915,0.9992486238479614,0.660524308681488,0.6738847494125366,-0.004444523714482784,0.9994477033615112,0.7502840757369995,0.7924168109893799,0.055092860013246536,0.9823903441429138,0.6365441083908081,0.7964832782745361,0.013261089101433754,0.9927778840065002,0.7230268120765686,0.8795406818389893,0.6506437063217163,0.9750715494155884,0.6177548170089722,0.8934191465377808,0.47804179787635803,0.9847298264503479,0.7052707672119141,0.8869921565055847,0.7018870711326599,0.8758163452148438,0.6188295483589172,0.9044670462608337,0.5166229605674744,0.8242137432098389,0.7517362833023071,0.9273442625999451,0.4914567768573761,0.9688312411308289,0.6334115862846375,0.9423618316650391,0.2719983160495758,0.9722993969917297
32,0.7232083678245544,0.4375080466270447,-0.6437281370162964,0.9999423027038574,0.7392836809158325,0.42539897561073303,-0.6186538934707642,0.9998759031295776,0.7480390071868896,0.4258393347263336,-0.61882483959198,0.9998395442962646,0.7566649317741394,0.4265304505825043,-0.6188387274742126,0.9998210668563843,0.7139794230461121,0.42426803708076477,-0.6092543601989746,0.9998915791511536,0.7066344618797302,0.42397812008857727,-0.6093706488609314,0.9998864531517029,0.6995297074317932,0.42376071214675903,-0.6094839572906494,0.9999046921730042,0.7679193019866943,0.43247875571250916,-0.3885478675365448,0.9997081756591797,0.6901648044586182,0.42983728647232056,-0.36025571823120117,0.9998593330383301,0.7379720211029053,0.45041704177856445,-0.5527812242507935,0.9999443292617798,0.7074618935585022,0.449850857257843,-0.5438633561134338,0.9999646544456482,0.8173127770423889,0.5048078298568726,-0.24826906621456146,0.9998733997344971,0.6220924258232117,0.4946257472038269,-0.20923689007759094,0.9999058246612549,0.8622984886169434,0.5866662263870239,-0.4229580760002136,0.9600871205329895,0.5167738199234009,0.5680809020996094,-0.44125112891197205,0.9938944578170776,0.8561626076698303,0.5868901610374451,-0.8511375188827515,0.9426031708717346,0.5614433288574219,0.48170262575149536,-0.9005449414253235,0.9886528849601746,0.8533703684806824,0.5898374915122986,-0.9433919191360474,0.8998115658760071,0.5675570368766785,0.4601563513278961,-0.9930746555328369,0.9764472842216492,0.8474375605583191,0.5764786601066589,-1.0045666694641113,0.8987521529197693,0.5772431492805481,0.45466721057891846,-0.9760643839836121,0.9767189025878906,0.8431030511856079,0.5738685131072998,-0.8686510324478149,0.8808223009109497,0.5789982080459595,0.46165332198143005,-0.9042567610740662,0.9694293737411499,0.7628870606422424,0.6754651665687561,0.004269176162779331,0.9992600083351135,0.656112551689148,0.6727799773216248,-0.00443640211597085,0.9994614124298096,0.7496811747550964,0.7922350168228149,0.05221140384674072,0.982250988483429,0.6332059502601624,0.7950943112373352,0.014953250996768475,0.9927790760993958,0.7249952554702759,0.8792688846588135,0.6223877668380737,0.9752954840660095,0.6172512769699097,0.8932493925094604,0.4556760787963867,0.984849750995636,0.7089255452156067,0.8868011832237244,0.6702653765678406,0.8762727975845337,0.6183132529258728,0.90456223487854,0.4912024736404419,0.8260518312454224,0.7517314553260803,0.9274061918258667,0.4665478467941284,0.9690127372741699,0.6345377564430237,0.9416130185127258,0.2537980079650879,0.9726199507713318
33,0.7167631983757019,0.4371298849582672,-0.5043065547943115,0.9999450445175171,0.7327886819839478,0.4247126579284668,-0.4820405840873718,0.9998829364776611,0.7412037253379822,0.42503243684768677,-0.4820905923843384,0.9998489022254944,0.7498098015785217,0.4256259799003601,-0.4821277856826782,0.9998320937156677,0.7088131904602051,0.423751562833786,-0.47594642639160156,0.9998950958251953,0.701873242855072,0.4234432578086853,-0.4760095179080963,0.9998885989189148,0.6952822208404541,0.42320796847343445,-0.47593820095062256,0.9999050498008728,0.762228786945343,0.4315451681613922,-0.2907422184944153,0.9997288584709167,0.6893839836120605,0.4287891387939453,-0.26388019323349,0.9998601675033569,0.7323575019836426,0.4501345753669739,-0.4292045533657074,0.9999474287033081,0.7033137679100037,0.4494766294956207,-0.4211050868034363,0.9999647736549377,0.8116029500961304,0.5043672323226929,-0.18847441673278809,0.9998735189437866,0.6223866939544678,0.48846474289894104,-0.13086815178394318,0.9999061822891235,0.859360933303833,0.584577202796936,-0.379869669675827,0.9606714844703674,0.5053896903991699,0.5196894407272339,-0.21616001427173615,0.994266152381897,0.8538644313812256,0.5832606554031372,-0.8006261587142944,0.9444115161895752,0.440920352935791,0.44459348917007446,-0.4749397039413452,0.9893598556518555,0.8510892391204834,0.5873574018478394,-0.8781654834747314,0.9026111960411072,0.40136557817459106,0.42788800597190857,-0.5357728004455566,0.9775194525718689,0.8449839949607849,0.5738294720649719,-0.9155822396278381,0.9019991159439087,0.4109090566635132,0.4197462201118469,-0.561554491519928,0.9778044819831848,0.8404701352119446,0.5710645318031311,-0.8219951391220093,0.8850138187408447,0.42667606472969055,0.4259047508239746,-0.49656203389167786,0.9710949063301086,0.7581339478492737,0.675367534160614,0.0055830166675150394,0.9992755055427551,0.6537624001502991,0.672538161277771,-0.005769573152065277,0.9994791150093079,0.7459144592285156,0.7915310263633728,0.06741119921207428,0.981985330581665,0.6279427409172058,0.7944023013114929,0.04812599718570709,0.9929041862487793,0.7251418828964233,0.8781158924102783,0.5329329967498779,0.9752362966537476,0.6165459156036377,0.8927613496780396,0.45460909605026245,0.9849499464035034,0.7097871899604797,0.8862271904945374,0.5699007511138916,0.878679096698761,0.618273138999939,0.904125452041626,0.4801904857158661,0.829632043838501,0.7518998980522156,0.927322506904602,0.40331652760505676,0.9690365791320801,0.6344144940376282,0.941112756729126,0.23348484933376312,0.9727190732955933
34,0.7116070985794067,0.43703287839889526,-0.5382718443870544,0.9999487400054932,0.7285143136978149,0.4245912432670593,-0.5132573246955872,0.9998918175697327,0.7366403341293335,0.42489737272262573,-0.5133068561553955,0.9998602867126465,0.7455942034721375,0.4254703223705292,-0.5133458375930786,0.9998447895050049,0.7041550874710083,0.42373567819595337,-0.506866455078125,0.9999023079872131,0.6972437500953674,0.42341285943984985,-0.506959080696106,0.9998961091041565,0.6904008388519287,0.4231257438659668,-0.5069376826286316,0.9999111890792847,0.7585349678993225,0.4315355122089386,-0.30985745787620544,0.9997503161430359,0.6852790117263794,0.4287845492362976,-0.27056363224983215,0.9998680353164673,0.7276089191436768,0.4501195549964905,-0.4591796398162842,0.9999513030052185,0.6983110904693604,0.4495159089565277,-0.45108562707901,0.9999669790267944,0.8085171580314636,0.5043594837188721,-0.18864141404628754,0.9998782277107239,0.6191869378089905,0.4883330166339874,-0.15175192058086395,0.9999101758003235,0.8529766798019409,0.5844194889068604,-0.37249600887298584,0.9619684815406799,0.502843976020813,0.5303238034248352,-0.3708667457103729,0.9943504929542542,0.8480831980705261,0.5852401852607727,-0.7976110577583313,0.9475873112678528,0.4676244258880615,0.46228334307670593,-0.8516525030136108,0.9899676442146301,0.8463552594184875,0.5895516872406006,-0.8807744383811951,0.9072797298431396,0.4405078887939453,0.44162991642951965,-0.9446130394935608,0.9787431955337524,0.8379246592521667,0.5762485861778259,-0.9071773290634155,0.9066981077194214,0.45410072803497314,0.43611976504325867,-0.9530771970748901,0.9789845943450928,0.8341585397720337,0.5735687613487244,-0.81588214635849,0.8900643587112427,0.46812009811401367,0.4403018057346344,-0.8680785894393921,0.9725885987281799,0.7514185309410095,0.6748726963996887,0.016790708526968956,0.9993011951446533,0.6478216052055359,0.6720518469810486,-0.017119169235229492,0.9995086193084717,0.7411021590232849,0.7913219332695007,0.14146718382835388,0.9815685749053955,0.6229360103607178,0.7937701940536499,-0.0007998035289347172,0.993010938167572,0.7251736521720886,0.8755938410758972,0.6518272161483765,0.9754909873008728,0.6149278283119202,0.8924545049667358,0.3461835980415344,0.9852199554443359,0.7101035118103027,0.8839669823646545,0.6946115493774414,0.88129723072052,0.6162399053573608,0.9040625095367432,0.3721432685852051,0.8332680463790894,0.7520278692245483,0.9260818958282471,0.5168658494949341,0.9696263074874878,0.6365784406661987,0.9407660961151123,0.14091360569000244,0.9732911586761475
35,0.7093401551246643,0.43778857588768005,-0.6900085806846619,0.9999526143074036,0.7263578176498413,0.4250664710998535,-0.6663711667060852,0.9999006390571594,0.7346867918968201,0.4254187345504761,-0.6664001941680908,0.9998718500137329,0.743316650390625,0.4259609878063202,-0.6664639711380005,0.9998575448989868,0.701862096786499,0.4242188036441803,-0.6625562906265259,0.9999096393585205,0.6952197551727295,0.423848956823349,-0.6626990437507629,0.9999037384986877,0.6885308623313904,0.42344993352890015,-0.6626529097557068,0.9999172687530518,0.7560625672340393,0.4317948520183563,-0.4357530474662781,0.9997723698616028,0.6837378144264221,0.4288753867149353,-0.4244510233402252,0.9998763799667358,0.72557532787323,0.4502757787704468,-0.5980768799781799,0.999955415725708,0.6954861283302307,0.4497026801109314,-0.5952715277671814,0.9999694228172302,0.8063995242118835,0.5042927861213684,-0.28036054968833923,0.999886691570282,0.6157127022743225,0.48844340443611145,-0.22339703142642975,0.999912679195404,0.850180447101593,0.5846586227416992,-0.44255223870277405,0.9647649526596069,0.5051144957542419,0.5445213317871094,-0.44949662685394287,0.9939457774162292,0.8107858300209045,0.5858076810836792,-0.8642411828041077,0.9516429901123047,0.4820491671562195,0.5155383944511414,-1.005836844444275,0.9899752736091614,0.7910693883895874,0.590555727481842,-0.9533721804618835,0.9134747982025146,0.4630461037158966,0.5069959163665771,-1.108321189880371,0.9788865447044373,0.7889278531074524,0.5791488885879517,-0.9677765965461731,0.9128598570823669,0.4741765856742859,0.5013414025306702,-1.1146937608718872,0.9790942668914795,0.7939521074295044,0.5763733386993408,-0.8753291368484497,0.8966464996337891,0.4847419559955597,0.5027515888214111,-1.0219217538833618,0.9726355671882629,0.7473806142807007,0.6743419766426086,0.016126545146107674,0.9993239641189575,0.6434215307235718,0.6717463135719299,-0.016496378928422928,0.9995341897010803,0.7345768809318542,0.7908791899681091,0.11659922450780869,0.9820702075958252,0.6152573227882385,0.7934491634368896,-0.0337069034576416,0.9931245446205139,0.7224442362785339,0.8759805560112,0.6729951500892639,0.9758687615394592,0.614788830280304,0.8922107219696045,0.35595035552978516,0.9856413006782532,0.7089576125144958,0.8844031691551208,0.7185171842575073,0.8823792338371277,0.616302490234375,0.9037659764289856,0.38438600301742554,0.8360580801963806,0.7518392205238342,0.9261885285377502,0.5079799294471741,0.9701530337333679,0.6364066004753113,0.9406033754348755,0.12982065975666046,0.9740521907806396
36,0.7054060697555542,0.43784618377685547,-0.644623339176178,0.9999568462371826,0.7227551937103271,0.42515045404434204,-0.619228184223175,0.9999096989631653,0.73115074634552,0.42546436190605164,-0.6192638278007507,0.9998835325241089,0.7400366067886353,0.4259991943836212,-0.6193071603775024,0.9998704791069031,0.6983378529548645,0.424345463514328,-0.6150355935096741,0.99991774559021,0.6920273303985596,0.42398133873939514,-0.6151571273803711,0.9999123215675354,0.6854466795921326,0.42356938123703003,-0.6151275038719177,0.9999246001243591,0.7535101175308228,0.4319325089454651,-0.40498051047325134,0.9997934103012085,0.6816116571426392,0.4288390576839447,-0.3838907778263092,0.9998875856399536,0.721664309501648,0.450281023979187,-0.5581782460212708,0.9999595880508423,0.6918565034866333,0.44962719082832336,-0.5535538196563721,0.9999722838401794,0.804423451423645,0.504750669002533,-0.22273008525371552,0.9998958110809326,0.6099264025688171,0.488785058259964,-0.21012724936008453,0.9999200105667114,0.8435320258140564,0.5872468948364258,-0.3263547122478485,0.9675231575965881,0.5150579214096069,0.5556529760360718,-0.3517387807369232,0.9939295649528503,0.7964240312576294,0.5922924876213074,-0.7653904557228088,0.9557158946990967,0.5368844270706177,0.5650202035903931,-0.8881344199180603,0.989904522895813,0.7775412201881409,0.5976860523223877,-0.8628861904144287,0.9203343391418457,0.5571532845497131,0.5774155259132385,-1.0222651958465576,0.9787737131118774,0.7788012623786926,0.586351752281189,-0.8812437057495117,0.919758141040802,0.56746506690979,0.5684495568275452,-1.056349754333496,0.9789130091667175,0.7831945419311523,0.5835835933685303,-0.7775855660438538,0.9043053388595581,0.563519299030304,0.5623866319656372,-0.8919540047645569,0.9722405672073364,0.7431140542030334,0.6740634441375732,0.020161690190434456,0.9993616342544556,0.6383362412452698,0.6713250279426575,-0.020485002547502518,0.9995647668838501,0.7343673706054688,0.7906247973442078,0.11384805291891098,0.9825584292411804,0.6134145259857178,0.7930080890655518,-0.05800717696547508,0.9933465719223022,0.7208405137062073,0.875985860824585,0.6385272145271301,0.9761824607849121,0.6146170496940613,0.8920618891716003,0.34934937953948975,0.9861558675765991,0.7073668837547302,0.8844397068023682,0.683121383190155,0.8841778039932251,0.616385817527771,0.903088390827179,0.3794400691986084,0.840755045413971,0.7511722445487976,0.9261496663093567,0.47087007761001587,0.9705497026443481,0.6377682685852051,0.940571129322052,0.11902536451816559,0.9748745560646057
37,0.7059619426727295,0.437665730714798,-0.6702842712402344,0.9999606609344482,0.7227047085762024,0.4252374768257141,-0.6397100687026978,0.9999178051948547,0.7316203713417053,0.42558929324150085,-0.6396923065185547,0.9998939037322998,0.740252673625946,0.42612308263778687,-0.6396650671958923,0.9998819231987,0.698244571685791,0.4243011176586151,-0.6382535696029663,0.9999251961708069,0.6915132403373718,0.4239334166049957,-0.638359546661377,0.9999202489852905,0.6852279305458069,0.42348936200141907,-0.638361394405365,0.9999314546585083,0.7528173923492432,0.43203774094581604,-0.40194275975227356,0.9998115301132202,0.6804996132850647,0.4287570118904114,-0.3979721665382385,0.9998979568481445,0.7218343019485474,0.4501931071281433,-0.5765506625175476,0.9999631643295288,0.691611647605896,0.4493556320667267,-0.5760087966918945,0.9999748468399048,0.8033916354179382,0.504709780216217,-0.21280597150325775,0.9999011754989624,0.6086326837539673,0.49138516187667847,-0.22471924126148224,0.9999264478683472,0.8353900909423828,0.5872200131416321,-0.24252299964427948,0.9685271382331848,0.515226423740387,0.5740670561790466,-0.33789119124412537,0.9940044283866882,0.793135404586792,0.5993879437446594,-0.6401419043540955,0.9571410417556763,0.5928393602371216,0.5850342512130737,-0.7770493030548096,0.989534854888916,0.7761555910110474,0.6072667837142944,-0.7307308912277222,0.9224972724914551,0.6217568516731262,0.6008073687553406,-0.8845070600509644,0.9778698682785034,0.7761245965957642,0.5970777273178101,-0.7631064057350159,0.9219985008239746,0.6388936638832092,0.590315580368042,-0.8946318626403809,0.977834939956665,0.7785001397132874,0.5934515595436096,-0.6584717631340027,0.9060455560684204,0.6334072947502136,0.5849525928497314,-0.7803208827972412,0.9703661203384399,0.7419461011886597,0.6732349991798401,0.027451487258076668,0.9993847608566284,0.6372225880622864,0.6712265610694885,-0.027760643512010574,0.9995891451835632,0.7345587611198425,0.7905248999595642,0.11418598890304565,0.9827851057052612,0.6136589646339417,0.7909960150718689,-0.04393095523118973,0.9936282634735107,0.7201739549636841,0.8750287294387817,0.6616095304489136,0.9767813682556152,0.6146723031997681,0.890350878238678,0.35908880829811096,0.9867109060287476,0.7061367630958557,0.8834874629974365,0.7048938274383545,0.8869171738624573,0.6165212988853455,0.9007704257965088,0.38878753781318665,0.8458994626998901,0.7512361407279968,0.9257206320762634,0.4784132242202759,0.971248209476471,0.637905478477478,0.9403226971626282,0.12268165498971939,0.9757182002067566
38,0.7079634070396423,0.4371851086616516,-0.6664466857910156,0.9999639987945557,0.724346935749054,0.4250747263431549,-0.6383959650993347,0.9999249577522278,0.7332726716995239,0.425477534532547,-0.6383529305458069,0.9999030828475952,0.7416045665740967,0.4260515868663788,-0.6382946372032166,0.999891996383667,0.6996120810508728,0.42401358485221863,-0.6352306008338928,0.999931812286377,0.692374587059021,0.42370760440826416,-0.6353339552879333,0.999927282333374,0.6859754323959351,0.4233549237251282,-0.6353405117988586,0.9999375939369202,0.7534998059272766,0.4319385886192322,-0.41304436326026917,0.9998275637626648,0.6803723573684692,0.4286874532699585,-0.40258246660232544,0.9999071359634399,0.7236905097961426,0.44986802339553833,-0.5784168839454651,0.9999662637710571,0.6932931542396545,0.448926717042923,-0.5753509998321533,0.9999770522117615,0.8047534823417664,0.5046179294586182,-0.23055054247379303,0.9998997449874878,0.6101791262626648,0.4937661290168762,-0.2398308366537094,0.9999305009841919,0.8352950215339661,0.5888992547988892,-0.24067199230194092,0.9685385823249817,0.532737672328949,0.5836895108222961,-0.32266634702682495,0.993695080280304,0.7836143970489502,0.6082218289375305,-0.5619654655456543,0.9552193284034729,0.6297003626823425,0.6003650426864624,-0.6820386648178101,0.9876179695129395,0.765266478061676,0.6200624704360962,-0.6412596106529236,0.9190080165863037,0.6604762077331543,0.6137940287590027,-0.7674300074577332,0.9740772247314453,0.7645230293273926,0.6070947647094727,-0.6707004904747009,0.9184491634368896,0.6749542951583862,0.6012207269668579,-0.7727230787277222,0.9736905694007874,0.7687079906463623,0.6019430756568909,-0.5775593519210815,0.9016615748405457,0.6655616164207458,0.5965754389762878,-0.6869631409645081,0.9647980332374573,0.7429302334785461,0.6731065511703491,0.025475993752479553,0.9994000792503357,0.63809734582901,0.671042799949646,-0.025759492069482803,0.9996034502983093,0.7348039746284485,0.7903643846511841,0.11371259391307831,0.9829160571098328,0.6137942671775818,0.7903397083282471,0.025163548067212105,0.9937738180160522,0.7193289399147034,0.8747420907020569,0.6499502062797546,0.9773618578910828,0.6147947311401367,0.8894396424293518,0.45049601793289185,0.9870563745498657,0.7048084735870361,0.8832799196243286,0.6940861940383911,0.8903647661209106,0.6171380877494812,0.8998030424118042,0.48298728466033936,0.850423276424408,0.7511155605316162,0.9256321787834167,0.46481940150260925,0.9718849062919617,0.6377975344657898,0.9393694996833801,0.23192057013511658,0.9760546088218689
39,0.708817720413208,0.4365684688091278,-0.7195956707000732,0.9999669194221497,0.7248684763908386,0.42459338903427124,-0.6913473606109619,0.9999310374259949,0.7339106798171997,0.4250555634498596,-0.6913130879402161,0.9999108910560608,0.7424810528755188,0.42567959427833557,-0.6912558674812317,0.9999004602432251,0.7007603645324707,0.42345258593559265,-0.6882083415985107,0.9999375343322754,0.6936559081077576,0.4232123792171478,-0.6883233785629272,0.9999334216117859,0.6872400641441345,0.4229535460472107,-0.6883432865142822,0.9999428391456604,0.754603922367096,0.43139395117759705,-0.4547378718852997,0.9998409152030945,0.6815508604049683,0.42825984954833984,-0.4439157545566559,0.9999151229858398,0.7239048480987549,0.44912105798721313,-0.6263332366943359,0.9999687671661377,0.6939181089401245,0.4481526017189026,-0.6231824159622192,0.9999788999557495,0.8093085289001465,0.5044796466827393,-0.25497931241989136,0.9998950362205505,0.6116832494735718,0.4942375719547272,-0.27271535992622375,0.9999338388442993,0.8352361917495728,0.5891926288604736,-0.24775704741477966,0.9683296084403992,0.5555444955825806,0.5839141607284546,-0.32606780529022217,0.9933246970176697,0.7844849228858948,0.6136441826820374,-0.5742527842521667,0.9525365233421326,0.6496468782424927,0.606765866279602,-0.6951793432235718,0.9864621162414551,0.7669888734817505,0.6262360215187073,-0.6573243737220764,0.9145983457565308,0.6785055994987488,0.6216248869895935,-0.7859717607498169,0.971966564655304,0.767147958278656,0.6133849620819092,-0.6958448886871338,0.9140490293502808,0.6932095885276794,0.6087645292282104,-0.7970466613769531,0.9714061617851257,0.7709421515464783,0.60744708776474,-0.5941418409347534,0.8964431285858154,0.6812065243721008,0.6033486723899841,-0.7034941911697388,0.9613138437271118,0.7439044713973999,0.6730195879936218,0.024666419252753258,0.9994108080863953,0.6391576528549194,0.6709473133087158,-0.024967478588223457,0.9996151328086853,0.7344277501106262,0.7902897000312805,0.11232410371303558,0.983462929725647,0.6142528057098389,0.7901977300643921,0.05678711086511612,0.9940400719642639,0.7174674272537231,0.874686062335968,0.6524690985679626,0.9781988263130188,0.6150250434875488,0.8893123865127563,0.49189871549606323,0.9875950813293457,0.7027021646499634,0.8832820653915405,0.6946383118629456,0.8946104049682617,0.618207573890686,0.8997023701667786,0.524574875831604,0.8558989763259888,0.7507643103599548,0.9254209995269775,0.46083521842956543,0.9728388786315918,0.6361721158027649,0.9384059906005859,0.2605223059654236,0.9768707156181335
40,0.7104530930519104,0.4366197884082794,-0.718870222568512,0.9999695420265198,0.7273818254470825,0.4246525466442108,-0.6907914876937866,0.9999364614486694,0.7361600995063782,0.4251194894313812,-0.6907649636268616,0.9999178647994995,0.7445994019508362,0.42574504017829895,-0.6906924843788147,0.9999080896377563,0.701535701751709,0.4234682023525238,-0.6887900233268738,0.9999426603317261,0.6940286755561829,0.42325273156166077,-0.6888971924781799,0.9999388456344604,0.6874147057533264,0.4230514168739319,-0.6889079809188843,0.9999475479125977,0.7568935751914978,0.4314414858818054,-0.45455750823020935,0.9998524188995361,0.6819827556610107,0.42827609181404114,-0.4490712285041809,0.9999222755432129,0.7270066142082214,0.4491135776042938,-0.625677764415741,0.9999709725379944,0.6958174705505371,0.44820013642311096,-0.6240247488021851,0.9999805688858032,0.8148027658462524,0.5043736696243286,-0.25608593225479126,0.9998933672904968,0.6119895577430725,0.49464142322540283,-0.2845172584056854,0.9999370574951172,0.836440920829773,0.5889049768447876,-0.24164395034313202,0.9687128663063049,0.5668096542358398,0.5828233957290649,-0.3214263319969177,0.9929326772689819,0.7833496928215027,0.617780327796936,-0.5655023455619812,0.9514065980911255,0.6604870557785034,0.6134647727012634,-0.6480217576026917,0.9847191572189331,0.7673239707946777,0.6336570382118225,-0.6514840126037598,0.9127976298332214,0.6952093839645386,0.6288413405418396,-0.7376745939254761,0.9690435528755188,0.7657621502876282,0.6213497519493103,-0.6935046911239624,0.9123290181159973,0.7089084386825562,0.6175477504730225,-0.7559659481048584,0.9683842062950134,0.769041895866394,0.6139079332351685,-0.5869669914245605,0.894446849822998,0.6973435282707214,0.6115797758102417,-0.6579564809799194,0.957013726234436,0.74442058801651,0.6729952692985535,0.023888779804110527,0.9994219541549683,0.6395878791809082,0.6706411242485046,-0.024169480428099632,0.9996271729469299,0.7347118854522705,0.7898143529891968,0.14457738399505615,0.9837321639060974,0.6149130463600159,0.7895488142967224,0.05783269554376602,0.9942963123321533,0.7172523736953735,0.874690592288971,0.6428123712539673,0.9789683222770691,0.6151629686355591,0.8893677592277527,0.45845693349838257,0.9880818128585815,0.701989471912384,0.8835464715957642,0.6824826002120972,0.8987484574317932,0.6186437010765076,0.8999888300895691,0.4884221851825714,0.8606867790222168,0.7509979009628296,0.9254049062728882,0.4588622748851776,0.9736871123313904,0.6357765197753906,0.9379122257232666,0.2290906459093094,0.977493166923523
